,Data Set,Algorithm,Central Prototype,Data Dimension,Center Dimension,Fold,Module Number,BSR,Size
7988,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,7,0.875,1490
7989,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,8,0.875,492
7990,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,9,1.0,1157
7991,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,10,0.75,973
7992,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,11,1.0,1145
7993,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,12,0.875,1101
7994,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,13,0.875,774
7995,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,14,0.875,501
7996,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,15,1.0,1041
7997,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,16,1.0,661
7998,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,17,1.0,1719
7999,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,18,1.0,819
8000,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,19,1.0,436
8001,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,20,1.0,701
8002,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,21,1.0,753
8003,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,22,0.875,428
8004,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,23,0.875,565
8005,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,24,1.0,860
8006,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,25,0.875,1020
8007,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,26,1.0,1867
8008,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,27,1.0,1087
8009,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,28,0.875,628
8010,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,1,2,29,1.0,438
8011,ebola_Spleen,WGCNA_LBG,flag_median,2,4,3,0,0.95,1400
8012,ebola_Spleen,WGCNA_LBG,flag_median,2,4,3,1,0.9,1179
8013,ebola_Spleen,WGCNA_LBG,flag_median,2,4,3,2,0.95,1463
8014,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,0,1.0,1328
8015,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,1,1.0,1437
8016,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,2,1.0,1587
8017,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,3,1.0,1850
8018,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,4,1.0,1346
8019,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,5,1.0,1404
8020,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,6,1.0,2057
8021,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,7,1.0,1660
8022,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,8,1.0,1638
8023,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,9,0.875,1671
8024,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,10,1.0,2762
8025,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,11,1.0,1262
8026,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,12,1.0,1474
8027,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,13,1.0,1712
8028,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,14,1.0,1562
8029,salmonella_Liver,WGCNA_LBG,flag_median,2,4,1,15,1.0,1582
8030,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,0,1.0,1933
8031,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,1,0.8888888888888888,2099
8032,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,2,1.0,1532
8033,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,3,1.0,1762
8034,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,4,1.0,1772
8035,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,5,0.9722222222222222,1536
8036,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,6,0.9444444444444444,1801
8037,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,7,0.9444444444444444,1577
8038,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,8,0.9722222222222222,1642
8039,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,9,1.0,1671
8040,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,10,1.0,1574
8041,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,11,1.0,1618
8042,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,3,12,1.0,1760
8043,ebola_Spleen_Tolerant,WGCNA_LBG,flag_median,2,4,1,0,1.0,2002
8044,ebola_Spleen_Tolerant,WGCNA_LBG,flag_median,2,4,1,1,1.0,2016
8045,ebola_Spleen,WGCNA_LBG,flag_median,2,4,1,0,1.0,1183
8046,ebola_Spleen,WGCNA_LBG,flag_median,2,4,1,1,1.0,1329
8047,ebola_Spleen,WGCNA_LBG,flag_median,2,4,1,2,1.0,1527
8048,ebola_Liver_Tolerant,WGCNA_LBG,flag_median,2,4,2,0,0.9285714285714286,1887
8049,ebola_Liver_Tolerant,WGCNA_LBG,flag_median,2,4,2,1,0.9285714285714286,2083
8050,ebola_Spleen,WGCNA_LBG,flag_median,2,4,0,0,0.9285714285714286,1978
8051,ebola_Spleen,WGCNA_LBG,flag_median,2,4,0,1,0.9285714285714286,2054
8052,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,0,0.8362573099415205,483
8053,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,1,0.8654970760233918,603
8054,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,2,0.8918128654970761,860
8055,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,3,0.9444444444444444,557
8056,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,4,0.9444444444444444,619
8057,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,5,0.8918128654970761,644
8058,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,6,0.9444444444444444,596
8059,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,7,0.9181286549707601,689
8060,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,8,0.9181286549707601,680
8061,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,9,0.8625730994152047,631
8062,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,10,0.8391812865497076,804
8063,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,11,0.9181286549707601,672
8064,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,12,0.9444444444444444,626
8065,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,13,0.9181286549707601,664
8066,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,14,0.9444444444444444,592
8067,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,15,0.9181286549707601,720
8068,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,16,0.9736842105263157,670
8069,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,17,0.9444444444444444,662
8070,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,18,0.9444444444444444,620
8071,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,19,0.8625730994152047,623
8072,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,20,0.8918128654970761,686
8073,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,21,1.0,655
8074,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,22,0.9181286549707601,496
8075,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,23,1.0,648
8076,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,24,0.9736842105263157,581
8077,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,25,0.9181286549707601,509
8078,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,26,1.0,584
8079,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,27,0.8888888888888888,574
8080,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,28,0.9181286549707601,656
8081,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,29,1.0,581
8082,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,30,0.8888888888888888,622
8083,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,31,0.9444444444444444,586
8084,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,32,0.9181286549707601,602
8085,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,33,0.9444444444444444,826
8086,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,1,34,1.0,656
8087,ebola_Liver_Tolerant,WGCNA_LBG,flag_median,2,4,1,0,1.0,2020
8088,ebola_Liver_Tolerant,WGCNA_LBG,flag_median,2,4,1,1,1.0,1952
8089,ebola_Spleen_Tolerant,WGCNA_LBG,flag_median,2,4,0,0,1.0,1978
8090,ebola_Spleen_Tolerant,WGCNA_LBG,flag_median,2,4,0,1,1.0,2033
8091,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,0,1.0,675
8092,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,1,0.9444444444444444,602
8093,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,2,0.9181286549707601,888
8094,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,3,0.9736842105263157,759
8095,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,4,0.9736842105263157,692
8096,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,5,0.9444444444444444,601
8097,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,6,1.0,691
8098,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,7,0.9444444444444444,771
8099,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,8,1.0,645
8100,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,9,0.9181286549707601,625
8101,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,10,0.9444444444444444,906
8102,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,11,0.9181286549707601,684
8103,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,12,0.9444444444444444,708
8104,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,13,0.9181286549707601,701
8105,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,14,0.9736842105263157,666
8106,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,15,0.8362573099415205,1066
8107,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,16,1.0,730
8108,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,17,0.9444444444444444,565
8109,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,18,0.9736842105263157,675
8110,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,19,0.8888888888888888,526
8111,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,20,0.9181286549707601,660
8112,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,21,0.9181286549707601,677
8113,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,22,1.0,652
8114,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,23,1.0,684
8115,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,24,1.0,681
8116,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,25,0.9444444444444444,730
8117,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,26,0.9181286549707601,622
8118,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,27,0.9736842105263157,662
8119,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,28,1.0,744
8120,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,29,0.9181286549707601,633
8121,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,30,0.9736842105263157,622
8122,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,2,31,0.9736842105263157,734
8123,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,0,1.0,1792
8124,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,1,1.0,2674
8125,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,2,1.0,1279
8126,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,3,1.0,1464
8127,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,4,1.0,1495
8128,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,5,1.0,1776
8129,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,6,1.0,1613
8130,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,7,1.0,1583
8131,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,8,1.0,1654
8132,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,9,1.0,1803
8133,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,10,1.0,1375
8134,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,11,1.0,1627
8135,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,12,0.875,1328
8136,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,13,1.0,1718
8137,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,14,1.0,1630
8138,salmonella_Liver,WGCNA_LBG,flag_median,2,4,2,15,0.875,1521
8139,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,0,0.875,3342
8140,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,1,1.0,767
8141,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,2,0.5,999
8142,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,3,0.75,867
8143,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,4,0.75,994
8144,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,5,1.0,1183
8145,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,6,0.75,986
8146,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,7,0.875,1116
8147,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,8,0.75,1076
8148,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,9,0.875,1148
8149,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,10,0.75,1097
8150,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,11,0.625,1059
8151,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,12,0.5,1176
8152,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,13,0.875,1023
8153,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,14,0.875,1040
8154,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,15,1.0,984
8155,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,16,0.75,995
8156,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,17,0.625,989
8157,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,18,1.0,885
8158,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,19,0.625,995
8159,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,20,0.625,1012
8160,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,21,1.0,654
8161,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,22,0.75,934
8162,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,3,23,0.75,1011
8163,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,0,0.875,3265
8164,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,1,0.625,867
8165,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,2,0.75,828
8166,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,3,1.0,916
8167,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,4,0.875,761
8168,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,5,0.875,1070
8169,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,6,0.625,894
8170,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,7,0.625,798
8171,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,8,0.625,795
8172,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,9,0.625,853
8173,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,10,0.875,833
8174,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,11,0.75,849
8175,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,12,0.75,717
8176,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,13,0.5,859
8177,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,14,0.5,1086
8178,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,15,1.0,891
8179,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,16,0.75,920
8180,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,17,0.75,793
8181,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,18,1.0,710
8182,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,19,1.0,943
8183,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,20,1.0,910
8184,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,21,1.0,758
8185,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,22,1.0,1045
8186,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,23,0.75,845
8187,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,24,0.875,793
8188,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,25,1.0,745
8189,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,26,0.875,892
8190,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,2,4,0,27,0.75,696
8191,ebola_Liver_Lethal,WGCNA_LBG,flag_median,2,4,4,0,1.0,2056
8192,ebola_Liver_Lethal,WGCNA_LBG,flag_median,2,4,4,1,1.0,1904
8193,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,0,0.5,2851
8194,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,1,0.75,1350
8195,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,2,0.75,1216
8196,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,3,0.75,1231
8197,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,4,0.5833333333333333,1342
8198,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,5,0.75,1313
8199,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,6,0.75,1145
8200,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,7,0.75,1367
8201,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,8,0.75,1214
8202,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,9,0.75,1410
8203,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,10,0.75,1243
8204,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,11,0.41666666666666663,1125
8205,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,12,0.5833333333333333,1159
8206,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,13,0.5833333333333333,1139
8207,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,14,0.75,1368
8208,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,15,0.5833333333333333,1224
8209,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,16,0.75,1131
8210,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,17,0.75,1252
8211,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,18,0.75,975
8212,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,2,4,4,19,0.5833333333333333,1277
8213,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,0,0.7777777777777778,470
8214,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,1,0.7777777777777777,544
8215,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,2,0.75,869
8216,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,3,0.8333333333333333,612
8217,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,4,0.75,567
8218,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,5,0.8611111111111112,571
8219,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,6,0.8055555555555556,633
8220,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,7,0.8611111111111112,584
8221,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,8,0.8611111111111112,514
8222,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,9,0.9166666666666666,598
8223,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,10,0.9444444444444444,542
8224,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,11,0.9166666666666666,601
8225,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,12,0.8333333333333333,792
8226,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,13,0.8611111111111112,513
8227,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,14,0.8888888888888888,604
8228,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,15,0.9444444444444444,584
8229,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,16,0.7222222222222222,979
8230,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,17,0.8888888888888888,561
8231,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,18,1.0,546
8232,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,19,1.0,537
8233,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,20,0.8611111111111112,573
8234,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,21,0.8888888888888888,605
8235,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,22,0.8055555555555556,524
8236,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,23,0.9444444444444444,501
8237,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,24,0.8611111111111112,441
8238,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,25,0.8888888888888888,588
8239,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,26,0.9166666666666667,520
8240,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,27,0.8333333333333333,530
8241,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,28,0.9722222222222222,586
8242,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,29,0.8055555555555556,586
8243,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,30,0.8888888888888888,579
8244,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,31,0.8888888888888888,562
8245,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,32,0.8888888888888888,640
8246,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,33,0.8611111111111112,607
8247,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,34,0.7777777777777778,488
8248,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,35,0.8888888888888888,573
8249,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,36,0.9722222222222222,579
8250,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,4,37,0.8888888888888888,574
8251,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,0,0.9736842105263157,513
8252,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,1,0.9181286549707601,1026
8253,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,2,0.9444444444444444,553
8254,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,3,0.9444444444444444,675
8255,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,4,0.9444444444444444,617
8256,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,5,1.0,666
8257,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,6,0.9444444444444444,756
8258,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,7,0.9444444444444444,794
8259,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,8,0.9736842105263157,624
8260,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,9,0.9444444444444444,721
8261,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,10,0.9473684210526316,971
8262,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,11,0.9473684210526316,673
8263,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,12,0.9736842105263157,644
8264,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,13,0.9736842105263157,773
8265,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,14,1.0,787
8266,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,15,1.0,724
8267,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,16,0.9736842105263157,653
8268,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,17,0.9736842105263157,640
8269,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,18,1.0,698
8270,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,19,0.9444444444444444,641
8271,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,20,0.9444444444444444,669
8272,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,21,0.9736842105263157,637
8273,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,22,1.0,597
8274,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,23,0.9736842105263157,715
8275,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,24,0.9736842105263157,662
8276,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,25,1.0,674
8277,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,26,1.0,732
8278,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,27,1.0,721
8279,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,28,1.0,683
8280,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,29,0.9444444444444444,778
8281,gse73072_hrv_48_64,WGCNA_LBG,flag_median,2,4,0,30,0.9444444444444444,525
